CountryCode,Year,GDPCapita,ForeignInvestment,LifeExpectancy,Population
LBR,2021,667.9661051,-535582905.5,60.747,5259323.0
LBR,2022,744.6171752,-960192468.7,61.1,5373294.0
LBR,2023,771.8871421,,,5493031.0
LBY,2000,7214.100404,-43000000.0,70.68,5305021.0
LBY,2001,6312.800305,308000000.0,70.861,5403639.0
LBY,2002,3718.294347,-281000000.0,71.004,5508410.0
LBY,2003,4674.099432,-80000000.0,71.132,5619398.0
LBY,2004,5773.763332,-71000000.0,71.49,5736693.0
LBY,2005,8079.249573,-910000000.0,71.592,5858798.0
LBY,2006,10048.84804,-1590000000.0,71.724,5980211.0
LBY,2007,11144.94484,-756200000.0,71.863,6104380.0
LBY,2008,13906.14078,1776900000.0,72.269,6235430.0
LBY,2009,9551.054039,-206000000.0,72.356,6366686.0
LBY,2010,11600.90686,938000000.0,72.374,6497839.0
LBY,2011,7593.839153,131000000.0,70.071,6343203.0
LBY,2012,14975.89028,2508800000.0,72.247,6179328.0
LBY,2013,11951.71341,707700000.0,72.34,6304628.0
LBY,2014,8926.420746,-77600000.0,71.511,6427252.0
LBY,2015,7458.489178,394900000.0,71.698,6531819.0
LBY,2016,7525.802993,439500000.0,71.756,6632126.0
LBY,2017,9965.832367,-294500000.0,72.482,6738770.0
LBY,2018,11196.58548,275600000.0,72.794,6849055.0
LBY,2019,9963.194891,-268500000.0,72.463,6951033.0
LBY,2020,6650.338106,350400000.0,72.472,7045399.0
LBY,2021,4935.827873,-377600000.0,71.911,7135175.0
LBY,2022,5986.636949,,72.151,7223805.0
LBY,2023,6172.812469,,,7305659.0
LCA,2000,5879.561914,-120719349.4,70.768,158616.0
LCA,2001,5570.452471,-100137309.9,71.135,160237.0
LCA,2002,5567.894284,-131265818.8,71.472,161641.0
LCA,2003,6058.606221,-179567223.1,71.771,162976.0
LCA,2004,6494.600349,-141640867.8,72.028,164239.0
LCA,2005,6863.436419,-103242102.1,72.245,165450.0
LCA,2006,7611.178567,-289958508.7,72.465,166639.0
LCA,2007,7964.382115,-194313914.9,72.599,167758.0
LCA,2008,8516.960755,-202226600.3,72.698,168808.0
LCA,2009,8250.521807,-122319751.2,72.722,169869.0
LCA,2010,8673.687203,-190337224.0,72.72,170906.0
LCA,2011,9128.99442,-91514236.32,72.944,171801.0
LCA,2012,9260.300066,-137358865.8,72.882,172587.0
LCA,2013,9576.234634,-13936472.82,72.735,173369.0
LCA,2014,10044.82184,-99727885.56,72.864,174138.0
LCA,2015,10334.92256,-128965525.4,73.138,174905.0
LCA,2016,10638.1902,-149201221.2,73.112,175646.0
LCA,2017,11333.19639,-95694489.91,73.127,176342.0
LCA,2018,11642.74032,-54799198.0,73.357,177017.0
LCA,2019,11794.20565,-30625229.79,73.445,177661.0
LCA,2020,8411.199418,-123341293.7,73.416,178250.0
LCA,2021,10459.13212,-126470153.8,71.111,178522.0
LCA,2022,13103.76217,-51554691.85,71.294,178781.0
LCA,2023,13554.66519,-141567341.5,,179285.0
LIE,2000,76087.91111,,76.82682927,32645.0
LIE,2001,75067.80017,,79.27560976,33194.0
LIE,2002,79795.17859,,79.63658537,33694.0
LIE,2003,90108.36736,,79.96097561,34079.0
LIE,2004,100280.8314,,81.77073171,34447.0
LIE,2005,105295.057,,80.66829268,34753.0
LIE,2006,114167.9392,,80.94878049,35037.0
LIE,2007,130492.5953,,81.29512195,35262.0
LIE,2008,143249.2273,,82.68292683,35473.0
LIE,2009,126024.7146,,81.5,35742.0
LIE,2010,141089.8128,,81.84146341,36022.0
LIE,2011,158066.3694,,81.79268293,36312.0
LIE,2012,148842.0351,,82.38292683,36657.0
LIE,2013,172823.6078,,82.26097561,36984.0
LIE,2014,178735.153,,82.07317073,37248.0
LIE,2015,167187.1573,,82.65609756,37494.0
LIE,2016,165375.4914,,82.25853659,37716.0
LIE,2017,170547.0923,,83.74634146,37962.0
LIE,2018,174988.7751,,83.04146341,38246.0
LIE,2019,166907.8393,,84.16097561,38563.0
LIE,2020,164671.0936,,81.65853659,38901.0
LIE,2021,196783.7294,,84.40243902,39182.0
LIE,2022,186400.2338,,84.3195122,39493.0
LIE,2023,,,,39850.0
LKA,2000,846.4608133,-172941409.8,70.355,19293054.0
LKA,2001,803.5440266,-171790000.0,70.787,19600362.0
LKA,2002,834.9360149,-185050000.0,71.117,19805752.0
LKA,2003,946.3822551,-201410000.0,71.373,19951521.0
LKA,2004,1028.620681,-227010000.0,67.091,20087605.0
LKA,2005,1207.219948,-234000000.0,72.118,20216524.0
LKA,2006,1389.506256,-450400000.0,71.969,20352411.0
LKA,2007,1578.634511,-548000000.0,72.049,20492545.0
LKA,2008,1973.584769,-690500000.0,71.729,20629378.0
LKA,2009,2026.6594,-384000000.0,69.187,20756435.0
LKA,2010,2808.367792,-435059000.0,73.215,20879089.0
LKA,2011,3224.957363,-895920000.0,73.38,21009048.0
LKA,2012,3327.776124,-877190942.7,73.906,21169458.0
LKA,2013,3740.615893,-867477987.8,74.239,20585000.0
LKA,2014,3971.919131,-826805650.5,74.651,20778000.0
LKA,2015,4060.131397,-626668319.8,74.927,20970000.0
LKA,2016,4149.761055,-660241239.1,75.331,21209000.0
LKA,2017,4401.05567,-1300931667.0,75.403,21444000.0
LKA,2018,4360.584735,-1546187439.0,75.748,21670000.0
LKA,2019,4082.694049,-666103447.7,76.008,21803000.0
LKA,2020,3846.174496,-419532884.7,76.393,21919000.0
LKA,2021,3999.337647,-574849254.6,76.399,22156000.0
LKA,2022,3342.719896,-869016898.2,76.61,22181000.0
LKA,2023,3827.964956,-677892709.9,,22037000.0
LSO,2000,442.7795458,-32403928.09,48.427,2003913.0
LSO,2001,412.6774737,-29695245.88,46.849,2000853.0
LSO,2002,388.9233499,-28391254.96,45.595,1994679.0
LSO,2003,583.2700362,-43948139.98,44.53,1985059.0
LSO,2004,766.6858209,-55671430.94,43.711,1971129.0
LSO,2005,861.3814964,-27438279.64,43.233,1953076.0
LSO,2006,925.4674855,-24322286.69,42.914,1945063.0
LSO,2007,861.1884209,-75618842.29,43.123,1953268.0
LSO,2008,898.4825179,-11009973.06,43.566,1966541.0
LSO,2009,878.8479505,-91348357.11,44.034,1980883.0
LSO,2010,1119.475578,-9508668.859,45.596,1996251.0
LSO,2011,1280.733909,-61173319.21,46.692,2014009.0
LSO,2012,1217.930712,-56652703.21,47.835,2034354.0
LSO,2013,1151.037358,-50427512.81,49.002,2056504.0
LSO,2014,1173.537793,-94460146.98,50.033,2080089.0
LSO,2015,1121.198513,-113220010.4,51.101,2104611.0
LSO,2016,992.4918407,-79234548.91,52.264,2130422.0
LSO,2017,1069.366732,-42168784.11,53.064,2157110.0
LSO,2018,1170.655697,-40874071.93,53.733,2183603.0
LSO,2019,1082.057068,-35732593.41,54.173,2209405.0
LSO,2020,918.5825774,-28001666.92,54.693,2235727.0
LSO,2021,1066.586451,12372192.46,53.062,2261542.0
LSO,2022,1029.995533,7820069.161,53.036,2286110.0
LSO,2023,916.2829793,25647817.14,,2311472.0
LTU,2000,3300.636349,-375175000.0,72.0195122,3499536.0
LTU,2001,3532.527874,-438725000.0,71.65853659,3470818.0
LTU,2002,4148.130915,-694779015.0,71.76097561,3443067.0
LTU,2003,5507.474342,-141984430.9,72.06097561,3415213.0
LTU,2004,6734.574871,-581715794.3,71.96097561,3377075.0
LTU,2005,7857.031488,-745018495.8,71.25365854,3322528.0
LTU,2006,9210.101182,-1739365665.0,71.05609756,3269909.0
LTU,2007,12295.12128,-1726313224.0,70.9,3231294.0
LTU,2008,14955.53455,-1172513251.0,71.81219512,3198231.0
LTU,2009,11854.37111,964688371.8,72.91463415,3162916.0
LTU,2010,11829.12261,-995861483.6,73.26829268,3097282.0
LTU,2011,14261.84338,-1065438728.0,73.56341463,3028115.0
LTU,2012,14294.71786,-255287867.8,73.86341463,2987773.0
LTU,2013,15655.35133,-436800371.9,73.91463415,2957689.0
LTU,2014,16473.56782,188404473.2,74.51707317,2932367.0
LTU,2015,14300.25537,-680317054.7,74.32195122,2904910.0
LTU,2016,14981.62081,-264618974.7,74.67073171,2868231.0
LTU,2017,16884.71003,-932827114.8,75.4804878,2828403.0
LTU,2018,19368.5391,-260129818.3,75.6804878,2801543.0
LTU,2019,19727.76075,-1272922206.0,76.28292683,2794137.0
LTU,2020,20541.82499,-631424592.0,74.97804878,2794885.0
LTU,2021,23934.72849,-1237540187.0,74.03658537,2800839.0
LTU,2022,25085.78406,-3222401217.0,75.79268293,2831639.0
LTU,2023,27786.00578,-1424642070.0,,2871585.0
LUX,2000,48659.59888,,77.87317073,436300.0
LUX,2001,48440.14202,,77.82439024,441525.0
LUX,2002,53005.73392,9185204261.0,77.96585366,446175.0
LUX,2003,65689.32145,9873464846.0,77.72682927,451630.0
LUX,2004,76544.91709,786330593.4,79.12195122,458095.0
LUX,2005,80988.13762,5887909332.0,79.43170732,465158.0
LUX,2006,90788.80049,-15927131272.0,79.28780488,472637.0
LUX,2007,107475.3203,70915528899.0,79.38292683,479993.0
LUX,2008,120422.1379,31760369969.0,80.53902439,488650.0
LUX,2009,109419.747,17377315210.0,80.63658537,497783.0
LUX,2010,110885.9914,-21630958283.0,80.63170732,506953.0
LUX,2011,119025.0572,-34637687968.0,80.98780488,518347.0
LUX,2012,112584.6763,-94508556042.0,81.39268293,530946.0
LUX,2013,120000.1407,-152345000000.0,81.8,543360.0
LUX,2014,123678.7021,37341977363.0,82.22926829,556319.0
LUX,2015,105462.0126,79403740324.0,82.29268293,569604.0
LUX,2016,106899.2935,-19248238633.0,82.68536585,582014.0
LUX,2017,110193.2138,102201000000.0,82.09512195,596336.0
LUX,2018,116786.5117,-94680179724.0,82.29512195,607950.0
LUX,2019,112726.4397,58272269758.0,82.63902439,620001.0
LUX,2020,116905.3704,-10499275054.0,82.14390244,630419.0
LUX,2021,133711.7944,177813000000.0,82.59756098,640064.0
LUX,2022,125006.0218,66515110852.0,83.04634146,653103.0
LUX,2023,128678.1899,55741417210.0,,666430.0
LVA,2000,3278.178964,-317259071.5,70.31463415,2367550.0
LVA,2001,3504.618295,-89220707.2,70.76097561,2337170.0
LVA,2002,4003.609358,-206816279.7,70.96097561,2310173.0
LVA,2003,4914.579928,-230780324.3,71.26585366,2287955.0
LVA,2004,6109.732652,-506537386.7,72.02682927,2263122.0
LVA,2005,7283.787381,-584119480.4,71.35609756,2238799.0
LVA,2006,9211.737447,-1493147462.0,70.86585366,2218357.0
LVA,2007,13370.97895,-1944010190.0,71.0195122,2200325.0
LVA,2008,15677.60809,-1091444008.0,72.4195122,2177322.0
LVA,2009,11996.03227,-43651066.41,73.0804878,2141669.0
LVA,2010,11188.41917,-372158418.3,73.48292683,2097555.0
LVA,2011,12902.57405,-1411691737.0,73.57560976,2059709.0
LVA,2012,13329.34999,-919475458.8,73.77804878,2034319.0
LVA,2013,14484.47153,-494130035.3,73.98292683,2012647.0
LVA,2014,15185.81458,-349596498.1,74.12439024,1993782.0
LVA,2015,13321.97531,-669889911.0,74.4804878,1977527.0
LVA,2016,13838.52668,-90059355.45,74.5804878,1959537.0
LVA,2017,15132.49583,-614005630.5,74.62926829,1942248.0
LVA,2018,17252.17104,-750923583.2,74.78292683,1927174.0
LVA,2019,17294.97516,-1027750186.0,75.38780488,1913822.0
LVA,2020,17564.23215,-741593243.1,75.18536585,1900449.0
LVA,2021,20262.84339,-1057545381.0,72.9804878,1884490.0
LVA,2022,20229.46136,-1385206181.0,74.5804878,1879383.0
LVA,2023,22502.84299,-670181723.3,,1877445.0
MAC,2000,15731.98688,,80.959,430600.0
MAC,2001,15810.72277,,81.179,433900.0
MAC,2002,16814.99264,-345586984.4,81.293,438400.0
MAC,2003,18589.89983,-521477775.5,81.501,443600.0
MAC,2004,23407.19937,-848534134.9,81.691,454700.0
MAC,2005,25681.21673,-1709742676.0,82.033,473500.0
MAC,2006,29813.78772,-2258215301.0,82.257,498900.0
MAC,2007,35400.23347,-5012529274.0,82.543,520900.0
MAC,2008,38888.5118,-3137936046.0,82.893,540700.0
MAC,2009,40351.00356,-180747531.1,83.276,535000.0
MAC,2010,52591.80352,-3909355169.0,83.109,537000.0
MAC,2011,67041.28231,-1389744507.0,83.229,549600.0
MAC,2012,76051.63123,-2543347559.0,83.326,567900.0
MAC,2013,87069.767,-1512066055.0,83.727,591900.0
MAC,2014,88310.81196,-1066297904.0,83.883,621700.0
MAC,2015,70070.2918,-658054977.7,83.984,642900.0
MAC,2016,69074.0363,-1933341206.0,84.231,652500.0
MAC,2017,77704.92153,746730198.4,84.563,648400.0
MAC,2018,83761.81718,-1763773718.0,84.928,658900.0
MAC,2019,81967.69917,-4986997451.0,84.978,672000.0
MAC,2020,36976.25611,7920972869.0,85.184,685400.0
MAC,2021,45376.31459,-1229367566.0,85.399,682500.0
MAC,2022,36909.95641,-2117783888.0,85.377,677300.0
MAC,2023,67476.52908,-450857367.1,,678800.0
MAF,2000,,,76.663,29996.0
MAF,2001,,,76.847,30803.0
MAF,2002,,,77.031,31604.0
MAF,2003,,,77.206,32395.0
MAF,2004,,,77.384,33171.0
MAF,2005,,,77.555,33928.0
MAF,2006,,,77.726,34658.0
MAF,2007,,,77.892,35337.0
MAF,2008,,,78.068,35958.0
MAF,2009,,,78.236,36502.0
MAF,2010,,,78.406,36856.0
MAF,2011,20930.58212,,78.827,37069.0
MAF,2012,,,79.022,37276.0
MAF,2013,,,78.908,37419.0
MAF,2014,20638.77059,,79.966,37450.0
MAF,2015,,,79.309,37369.0
MAF,2016,,,79.475,37175.0
MAF,2017,,,78.59,36837.0
MAF,2018,,,80.614,36012.0
MAF,2019,19033.06496,,79.983,34267.0
MAF,2020,,,80.149,31786.0
MAF,2021,21668.37765,,80.379,29961.0
MAF,2022,,,80.55,28870.0
MAF,2023,,,,27515.0
MAR,2000,1499.107422,-368034434.7,66.787,28423435.0
MAR,2001,1506.245239,-2727503157.0,67.18,28814643.0
MAR,2002,1596.02063,-452026889.1,67.547,29198142.0
MAR,2003,1941.872559,-2300216340.0,67.915,29571415.0
MAR,2004,2183.55542,-862403291.0,68.231,29953018.0
MAR,2005,2242.988281,-1596494478.0,68.704,30358144.0
MAR,2006,2438.126465,-2009915950.0,69.128,30771178.0
MAR,2007,2755.585938,-2193821740.0,69.604,31186468.0
MAR,2008,3183.200439,-2150359075.0,70.048,31606767.0
MAR,2009,3119.588623,-1491300236.0,70.458,32030778.0
MAR,2010,3067.985352,-660647770.0,70.829,32467016.0
MAR,2011,3301.98877,-2273339953.0,71.269,32912588.0
MAR,2012,3164.177246,-2482391451.0,71.679,33355241.0
MAR,2013,3379.743164,-2916210628.0,72.122,33787571.0
MAR,2014,3435.406982,-3094163539.0,72.538,34204780.0
MAR,2015,3146.247803,-2596320890.0,72.92,34607588.0
MAR,2016,3140.855469,-1574253170.0,73.284,35023457.0
MAR,2017,3296.526611,-1667949425.0,73.66,35446392.0
MAR,2018,3501.697998,-2763517825.0,73.986,35839760.0
MAR,2019,3508.097656,-827687174.7,74.27,36210898.0
MAR,2020,3268.030273,-959416206.8,73.92,36584208.0
MAR,2021,3785.936279,-1621385379.0,74.042,36954442.0
MAR,2022,3455.39624,-1654898394.0,74.973,37329064.0
MAR,2023,3771.446289,-260042951.6,,37712505.0
MCO,2000,81789.02065,,,32455.0
MCO,2001,82402.78096,,,32447.0
MCO,2002,90051.44599,,,32422.0
MCO,2003,111110.4513,,,32374.0
MCO,2004,125160.2281,,,32307.0
MCO,2005,130538.7426,,,32210.0
MCO,2006,143083.4611,,,32057.0
MCO,2007,184558.5566,,,31837.0
MCO,2008,204263.7971,,,31836.0
MCO,2009,169150.2673,,,32364.0
MCO,2010,161853.9206,,,33163.0
MCO,2011,179363.9842,,,33946.0
MCO,2012,165444.6514,,,34711.0
MCO,2013,184940.6638,,,35447.0
MCO,2014,195693.5707,,,36128.0
MCO,2015,170437.1012,,,36757.0
MCO,2016,173604.7536,,,37276.0
MCO,2017,170663.3752,,,37678.0
MCO,2018,188298.3157,,,38154.0
MCO,2019,193746.7856,,,38109.0
MCO,2020,176891.8865,,,38050.0
MCO,2021,223823.364,,,38527.0
MCO,2022,226052.0019,,,38931.0
MCO,2023,256580.5151,,,38956.0
MDA,2000,440.538684,-127460000.0,66.417,2924668.0
MDA,2001,507.4040763,-103320000.0,66.787,2918135.0
MDA,2002,570.7998662,-83600000.0,66.938,2911385.0
MDA,2003,682.319096,-73640000.0,67.419,2903198.0
MDA,2004,897.1784947,-147790000.0,67.861,2896023.0
MDA,2005,1034.391977,-190860000.0,68.169,2888985.0
MDA,2006,1183.024814,-259400000.0,68.479,2880967.0
MDA,2007,1531.216186,-523900000.0,68.947,2874299.0
MDA,2008,2110.553054,-695380000.0,69.394,2868833.0
MDA,2009,1898.439757,-268740000.0,69.573,2865213.0
MDA,2010,2436.799351,-290090000.0,69.357,2862354.0
MDA,2011,2941.362241,-337150000.0,69.192,2860699.0
MDA,2012,3044.808432,-224600000.0,69.143,2860324.0
MDA,2013,3321.043978,-211120000.0,69.099,2859558.0
MDA,2014,3289.957586,-305070000.0,69.031,2857815.0
MDA,2015,2749.551371,-218560000.0,69.24,2835978.0
MDA,2016,2847.087948,-74110000.0,69.917,2803186.0
MDA,2017,3453.267277,-138650000.0,70.516,2755189.0
MDA,2018,4156.44982,-275340000.0,70.492,2707203.0
MDA,2019,4405.334182,-479580000.0,70.935,2664224.0
MDA,2020,4375.778893,-151930000.0,70.166,2635130.0
MDA,2021,5274.605822,-371840000.0,68.846,2595809.0
MDA,2022,5738.424735,-541060000.0,68.621,2528654.0
MDA,2023,6729.412868,-341590000.0,,2457783.0
MDG,2000,280.2829056,-82952580.71,57.938,16516338.0
MDG,2001,319.2832782,-93059224.0,58.57,17032939.0
MDG,2002,304.9417774,-14661798.07,58.892,17549913.0
MDG,2003,352.6200958,-12874087.0,59.491,18071854.0
MDG,2004,272.2007486,-52910748.0,60.149,18606608.0
MDG,2005,305.8120749,-50491148.45,60.57,19159707.0
MDG,2006,324.1468749,-283514722.2,61.315,19730909.0
MDG,2007,419.5480014,-750911262.5,61.757,20318583.0
MDG,2008,512.5798001,-1089899435.0,62.142,20923840.0
MDG,2009,446.3152384,-1267146401.0,62.734,21547280.0
MDG,2010,450.0093916,-868739719.3,62.873,22183340.0
MDG,2011,506.1636916,-773203075.7,63.494,22822300.0
MDG,2012,493.5111629,-778360509.8,63.544,23462438.0
MDG,2013,515.3015894,-550243247.3,63.962,24109290.0
MDG,2014,505.6849225,-336112072.5,64.255,24764348.0
MDG,2015,445.3200695,-246135354.5,64.339,25426702.0
MDG,2016,453.9707145,-451114994.4,64.997,26099952.0
MDG,2017,491.8668487,-358890886.3,65.094,26788375.0
MDG,2018,500.4571855,-494140097.6,65.27,27494926.0
MDG,2019,499.8188376,-372693195.4,65.882,28219554.0
MDG,2020,450.7716152,-239373734.6,65.182,28953556.0
MDG,2021,490.2062386,-243209375.8,64.485,29691083.0
MDG,2022,497.2425148,-325831200.6,65.23,30437261.0
MDG,2023,506.1593687,,,31195932.0
MDV,2000,2213.812351,-22312447.82,70.876,282019.0
MDV,2001,3033.932345,-20541053.26,72.181,286767.0
MDV,2002,3076.070072,-24718599.77,73.291,291616.0
MDV,2003,3548.576701,-31774435.57,74.06,296491.0
MDV,2004,4070.260946,-52933701.73,73.538,301413.0
MDV,2005,3796.515465,-52991121.06,74.751,306429.0
MDV,2006,5018.943354,-63826812.89,75.13,313851.0
MDV,2007,5758.102869,-132432080.8,75.686,324479.0
MDV,2008,6757.432809,-181255431.8,76.543,336170.0
MDV,2009,6734.031656,-157963586.8,77.069,348275.0
MDV,2010,7173.596018,-216468945.7,77.657,360792.0
MDV,2011,7424.520411,-423530664.0,78.124,373674.0
MDV,2012,7461.297037,-227976866.7,78.682,386818.0
MDV,2013,8236.081779,-360816336.2,79.057,400070.0
MDV,2014,8939.074166,-333375218.0,79.424,413617.0
MDV,2015,9644.90655,-297975993.4,79.695,428154.0
MDV,2016,9947.807447,-456639057.3,79.872,443308.0
MDV,2017,10509.62881,-457808313.6,79.943,458287.0
MDV,2018,11423.28384,-575658028.2,80.013,473099.0
MDV,2019,11740.2724,-961037565.7,80.116,487731.0
MDV,2020,7393.888654,-440711709.4,79.875,502118.0
MDV,2021,10176.14388,-642830713.6,79.918,516154.0
MDV,2022,11786.00915,-732227100.8,80.839,524106.0
MDV,2023,12530.36024,-761516184.8,,525994.0
MEX,2000,7524.027137,-18382284821.0,73.569,98625552.0
MEX,2001,7952.764796,-25656063323.0,73.867,100099099.0
MEX,2002,7983.033985,-23196603711.0,74.106,101548624.0
MEX,2003,7434.074649,-16996504829.0,74.274,102978515.0
MEX,2004,7849.667596,-20583663466.0,74.372,104394131.0
MEX,2005,8671.758919,-19326831128.0,74.376,105811504.0
MEX,2006,9512.635753,-15451994200.0,74.331,107253666.0
MEX,2007,10134.33271,-22687607692.0,74.238,108774360.0
MEX,2008,10523.76854,-29065383638.0,74.152,110374288.0
MEX,2009,8423.569332,-7989069732.0,74.119,111999721.0
MEX,2010,9728.800784,-12629835256.0,74.19,113623895.0
MEX,2011,10664.4944,-12321955893.0,74.365,115243504.0
MEX,2012,10744.13352,543212783.0,74.574,116818208.0
MEX,2013,11216.80085,-32895812380.0,74.739,118343573.0
MEX,2014,11391.37735,-22844088740.0,74.797,119784261.0
MEX,2015,10021.23861,-25271566134.0,74.682,121072306.0
MEX,2016,9097.923977,-31029849354.0,74.412,122251351.0
MEX,2017,9649.278168,-30069799742.0,74.138,123400057.0
MEX,2018,10084.79376,-25611875476.0,74.015,124573711.0
MEX,2019,10369.55536,-23861938148.0,74.202,125762982.0
MEX,2020,8841.27075,-26490852783.0,70.133,126799054.0
MEX,2021,10314.05067,-35612315588.0,70.213,127648148.0
MEX,2022,11385.40708,-21767006843.0,74.832,128613117.0
MEX,2023,13790.02434,-29845936641.0,,129739759.0
MHL,2000,2264.791149,,63.275,50706.0
MHL,2001,2394.345011,,63.642,51123.0
MHL,2002,2566.067088,,63.719,51425.0
MHL,2003,2539.330738,,63.745,51639.0
MHL,2004,2566.08291,,63.695,51791.0
MHL,2005,2658.652179,-3279622.362,63.585,51906.0
MHL,2006,2754.269888,1063238.275,63.489,51992.0
MHL,2007,2892.28404,-6987311.988,63.36,52035.0
MHL,2008,2817.605228,-5694746.716,63.236,52030.0
MHL,2009,2906.63027,-14649434.96,63.23,52019.0
MHL,2010,3095.45769,9356673.132,63.226,52044.0
MHL,2011,3319.398154,4380881.138,63.256,51907.0
MHL,2012,3514.265155,-21373811.81,63.373,51419.0
MHL,2013,3677.906908,-32548149.32,63.464,50681.0
MHL,2014,3735.239778,-9047685.078,63.623,49796.0
MHL,2015,3764.344262,5393638.499,63.827,48800.0
MHL,2016,4229.809889,3055847.449,64.057,47709.0
MHL,2017,4592.834576,-5835497.48,64.27,46529.0
MHL,2018,4858.120791,-9752051.362,64.5,45285.0
MHL,2019,5292.339855,-5164920.156,64.746,44007.0
MHL,2020,5661.967873,-3045061.113,64.977,42706.0
MHL,2021,6258.611937,-499428.4433,65.269,41367.0
MHL,2022,6322.828555,,65.146,40077.0
MHL,2023,6678.342391,,,38827.0
MKD,2000,1861.898998,-215659425.2,72.94634146,2026350.0
MKD,2001,1823.022677,-446259474.4,73.43658537,2034882.0
MKD,2002,1989.135373,-105470077.4,73.03902439,2020157.0
MKD,2003,2445.362864,-117462646.2,73.24146341,2022725.0
MKD,2004,2818.581456,-321867240.5,73.59756098,2016186.0
MKD,2005,3120.984014,-94231130.45,73.69756098,2005330.0
MKD,2006,3440.441106,-423961768.9,73.89512195,1994287.0
MKD,2007,4204.113288,-700150747.7,73.8,1982933.0
MKD,2008,5026.420299,-600501725.1,74.4,1971493.0
MKD,2009,4799.787228,-185527828.1,74.44634146,1958782.0
MKD,2010,4833.365868,-206856816.1,74.99756098,1946298.0
MKD,2011,5416.866729,-473912886.8,75.1,1937398.0
MKD,2012,5049.826539,-165503585.3,74.90243902,1929821.0
MKD,2013,5626.261157,-304975976.3,75.4,1922716.0
MKD,2014,5925.385922,-261389583.7,75.45121951,1917557.0
MKD,2015,5262.686719,-230313801.4,75.40243902,1912430.0
MKD,2016,5598.486226,-349364660.9,75.4,1906313.0
MKD,2017,5955.297386,-198538131.5,75.95365854,1898657.0
MKD,2018,6713.989254,-713258114.3,76.64878049,1889051.0
MKD,2019,6718.858266,-403968143.5,76.60243902,1876262.0
MKD,2020,6659.596511,-172914480.3,74.39512195,1856124.0
MKD,2021,7620.80297,-453227589.7,73.24634146,1837114.0
MKD,2022,7606.237525,-683826064.2,74.42487805,1831712.0
MKD,2023,8624.293609,-527928903.5,,1827816.0
MLI,2000,256.199555,-78622040.03,50.539,11559290.0
MLI,2001,291.1594979,-104556582.7,51.284,11912158.0
MLI,2002,318.042432,-243374341.9,52.222,12288050.0
MLI,2003,371.6270164,-131131811.5,52.893,12684955.0
MLI,2004,416.2783444,-100400496.0,53.538,13102409.0
MLI,2005,461.4579203,-224937162.5,54.003,13538647.0
MLI,2006,493.6287065,-70287517.02,54.615,13990139.0
MLI,2007,564.1579583,-65561615.88,54.941,14457775.0
MLI,2008,658.4931833,-180425992.2,55.291,14940782.0
MLI,2009,662.8833881,-752381348.4,55.874,15435539.0
MLI,2010,670.369099,-398893065.4,56.382,15945198.0
MLI,2011,789.0627255,-552491796.9,56.755,16469049.0
MLI,2012,733.7389353,-381893212.0,57.079,16957033.0
MLI,2013,758.4755326,-305085067.3,57.357,17459615.0
MLI,2014,797.1545108,-143599549.2,57.9,18020267.0
MLI,2015,704.8216464,-193153992.7,58.363,18593022.0
MLI,2016,730.8549382,-259460805.1,58.731,19191289.0
MLI,2017,775.5364921,-548238352.9,59.132,19813011.0
MLI,2018,835.0867106,-467005894.2,59.393,20442030.0
MLI,2019,820.1973908,-858067844.2,59.664,21068405.0
MLI,2020,804.3439567,-535696816.1,58.633,21713836.0
MLI,2021,862.4674001,-584069023.7,58.941,22388630.0
MLI,2022,813.9650341,-671836204.5,59.417,23072640.0
MLI,2023,869.2702343,,,23769127.0
MLT,2000,10348.48655,-580061271.9,78.34878049,390087.0
MLT,2001,10357.70404,-230630625.7,78.84390244,393028.0
MLT,2002,11251.20609,400886546.0,78.73902439,395969.0
MLT,2003,13593.9742,-431835449.2,78.54634146,398582.0
MLT,2004,15212.12674,-2154816800.0,79.25365854,401268.0
MLT,2005,15831.34405,-10831035016.0,79.3,403834.0
MLT,2006,16653.60718,-10175018039.0,79.43902439,405308.0
MLT,2007,19444.1875,-20952009022.0,79.79268293,406724.0
MLT,2008,22315.31986,1324826782.0,79.63658537,409379.0
MLT,2009,21176.31124,-7546242129.0,80.24146341,412477.0
MLT,2010,21946.60697,-5915461797.0,81.39756098,414508.0
MLT,2011,23516.96912,-12184948811.0,80.74634146,416268.0
MLT,2012,22878.31309,-11577188678.0,80.74634146,420028.0
MLT,2013,25346.52365,-9280562796.0,81.74634146,425967.0
MLT,2014,27356.60803,-8869926228.0,82.04634146,434558.0
MLT,2015,25481.89776,-10232703292.0,81.89756098,445053.0
MLT,2016,26409.62859,-9410911823.0,82.45365854,455356.0
MLT,2017,30259.39526,-10341966322.0,82.34634146,467999.0
MLT,2018,33332.19056,152118678.9,82.44878049,484630.0
MLT,2019,32412.26978,-1202569183.0,82.85853659,504062.0
MLT,2020,31796.82134,8968970728.0,82.34878049,515332.0
MLT,2021,38027.38017,-16739380851.0,82.50731707,518536.0
MLT,2022,36142.20585,-1489043435.0,82.7,531511.0
MLT,2023,40395.76921,-1075755277.0,,552747.0
MMR,2000,196.6195806,-254789765.5,60.155,45290841.0
MMR,2001,141.5256607,-208303564.4,60.416,45771139.0
MMR,2002,146.5983904,-150511225.8,60.725,46232653.0
MMR,2003,224.2926889,-248882510.0,60.98,46667192.0
